,mnth,hr,weekday,temp,hum,windspeed,casual,cnt,season_fall,season_springer,season_summer,season_winter,holiday_No,holiday_Yes,workingday_No work,workingday_Working Day,weathersit_Clear,weathersit_Heavy Rain,weathersit_Light Snow,weathersit_Mist
281,1,4,4,0.14,0.5,0.2537,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
282,1,5,4,0.14,0.5,0.2985,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
283,1,6,4,0.12,0.54,0.1343,0.0,28,0,1,0,0,1,0,0,1,1,0,0,0
284,1,7,4,0.12,0.54,0.1343,0.0,72,0,1,0,0,1,0,0,1,1,0,0,0
285,1,8,4,0.14,0.5,0.194,5.0,202,0,1,0,0,1,0,0,1,1,0,0,0
286,1,9,4,0.14,0.5,0.3284,2.0,139,0,1,0,0,1,0,0,1,1,0,0,0
287,1,10,4,0.16,0.5,0.3582,2.0,38,0,1,0,0,1,0,0,1,0,0,0,1
288,1,11,4,0.2,0.44,0.4478,4.0,37,0,1,0,0,1,0,0,1,0,0,0,1
289,1,12,4,0.2,0.44,0.4179,3.0,52,0,1,0,0,1,0,0,1,1,0,0,0
290,1,13,4,0.22,0.41,0.4478,2.0,83,0,1,0,0,1,0,0,1,1,0,0,0
291,1,14,4,0.22,0.41,0.3881,3.0,42,0,1,0,0,1,0,0,1,1,0,0,0
292,1,15,4,0.24,0.38,0.2985,5.0,60,0,1,0,0,1,0,0,1,1,0,0,0
293,1,16,4,0.24,0.38,0.3582,2.0,78,0,1,0,0,1,0,0,1,1,0,0,0
294,1,17,4,0.2,0.4,0.2836,4.0,162,0,1,0,0,1,0,0,1,1,0,0,0
295,1,18,4,0.2,0.4,0.3284,3.0,144,0,1,0,0,1,0,0,1,1,0,0,0
296,1,19,4,0.16,0.47,0.2537,1.0,99,0,1,0,0,1,0,0,1,1,0,0,0
297,1,20,4,0.16,0.47,0.2239,0.0,64,0,1,0,0,1,0,0,1,1,0,0,0
298,1,21,4,0.14,0.46,0.2985,0.0,40,0,1,0,0,1,0,0,1,1,0,0,0
299,1,22,4,0.14,0.46,0.3284,0.0,30,0,1,0,0,1,0,0,1,1,0,0,0
300,1,23,4,0.12,0.5,0.194,1.0,15,0,1,0,0,1,0,0,1,1,0,0,0
301,1,0,5,0.12,0.5,0.194,0.0,14,0,1,0,0,1,0,0,1,1,0,0,0
302,1,1,5,0.1,0.54,0.1642,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
303,1,2,5,0.1,0.54,0.1343,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
304,1,3,5,0.1,0.54,0.1045,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
305,1,5,5,0.1,0.54,0.0896,0.0,8,0,1,0,0,1,0,0,1,1,0,0,0
306,1,6,5,0.1,0.54,0.0,0.0,17,0,1,0,0,1,0,0,1,1,0,0,0
307,1,7,5,0.1,0.74,0.1642,0.0,70,0,1,0,0,1,0,0,1,1,0,0,0
308,1,8,5,0.12,0.68,0.0,2.0,158,0,1,0,0,1,0,0,1,1,0,0,0
309,1,9,5,0.14,0.69,0.1343,0.0,117,0,1,0,0,1,0,0,1,1,0,0,0
310,1,10,5,0.18,0.55,0.194,4.0,44,0,1,0,0,1,0,0,1,1,0,0,0
311,1,11,5,0.18,0.51,0.2836,6.0,53,0,1,0,0,1,0,0,1,1,0,0,0
312,1,12,5,0.2,0.44,0.2537,2.0,61,0,1,0,0,1,0,0,1,1,0,0,0
313,1,13,5,0.22,0.37,0.3881,4.0,77,0,1,0,0,1,0,0,1,1,0,0,0
314,1,14,5,0.22,0.41,0.2836,5.0,64,0,1,0,0,1,0,0,1,1,0,0,0
315,1,15,5,0.24,0.38,0.1642,9.0,68,0,1,0,0,1,0,0,1,1,0,0,0
316,1,16,5,0.22,0.41,0.1045,3.0,90,0,1,0,0,1,0,0,1,1,0,0,0
317,1,17,5,0.22,0.41,0.1642,4.0,159,0,1,0,0,1,0,0,1,1,0,0,0
318,1,18,5,0.2,0.47,0.0,5.0,139,0,1,0,0,1,0,0,1,1,0,0,0
319,1,19,5,0.16,0.59,0.0896,3.0,92,0,1,0,0,1,0,0,1,1,0,0,0
320,1,20,5,0.18,0.59,0.0,0.0,68,0,1,0,0,1,0,0,1,1,0,0,0
321,1,21,5,0.16,0.69,0.0,4.0,52,0,1,0,0,1,0,0,1,1,0,0,0
322,1,22,5,0.16,0.69,0.0,2.0,36,0,1,0,0,1,0,0,1,0,0,0,1
323,1,23,5,0.18,0.55,0.0,1.0,27,0,1,0,0,1,0,0,1,0,0,0,1
324,1,0,6,0.18,0.55,0.0,3.0,28,0,1,0,0,1,0,1,0,1,0,0,0
325,1,1,6,0.16,0.59,0.0896,2.0,20,0,1,0,0,1,0,1,0,0,0,0,1
326,1,2,6,0.16,0.59,0.0896,0.0,12,0,1,0,0,1,0,1,0,0,0,0,1
327,1,3,6,0.16,0.59,0.0,1.0,8,0,1,0,0,1,0,1,0,0,0,0,1
328,1,4,6,0.16,0.59,0.0,0.0,5,0,1,0,0,1,0,1,0,0,0,0,1
329,1,5,6,0.16,0.59,0.0,0.0,5,0,1,0,0,1,0,1,0,1,0,0,0
330,1,6,6,0.14,0.63,0.1045,1.0,5,0,1,0,0,1,0,1,0,1,0,0,0
331,1,7,6,0.14,0.63,0.0,1.0,10,0,1,0,0,1,0,1,0,1,0,0,0
332,1,8,6,0.14,0.63,0.1343,1.0,23,0,1,0,0,1,0,1,0,1,0,0,0
333,1,9,6,0.16,0.64,0.1343,2.0,33,0,1,0,0,1,0,1,0,1,0,0,0
334,1,10,6,0.18,0.59,0.1642,2.0,59,0,1,0,0,1,0,1,0,1,0,0,0
335,1,11,6,0.2,0.55,0.2239,18.0,72,0,1,0,0,1,0,1,0,1,0,0,0
336,1,12,6,0.24,0.48,0.2239,15.0,89,0,1,0,0,1,0,1,0,1,0,0,0
337,1,13,6,0.28,0.38,0.2985,21.0,101,0,1,0,0,1,0,1,0,1,0,0,0
338,1,14,6,0.3,0.39,0.2836,26.0,118,0,1,0,0,1,0,1,0,1,0,0,0
339,1,15,6,0.32,0.36,0.194,21.0,129,0,1,0,0,1,0,1,0,0,0,0,1
340,1,16,6,0.34,0.34,0.194,33.0,128,0,1,0,0,1,0,1,0,0,0,0,1
342,1,18,6,0.3,0.45,0.2537,15.0,84,0,1,0,0,1,0,1,0,0,0,0,1
343,1,19,6,0.32,0.39,0.2537,14.0,74,0,1,0,0,1,0,1,0,0,0,0,1
344,1,20,6,0.32,0.39,0.2537,6.0,41,0,1,0,0,1,0,1,0,0,0,0,1
345,1,21,6,0.32,0.39,0.2239,6.0,57,0,1,0,0,1,0,1,0,0,0,0,1
346,1,22,6,0.3,0.42,0.1045,0.0,26,0,1,0,0,1,0,1,0,0,0,0,1
347,1,23,6,0.3,0.45,0.2836,5.0,44,0,1,0,0,1,0,1,0,1,0,0,0
348,1,0,0,0.26,0.56,0.0,6.0,39,0,1,0,0,1,0,1,0,1,0,0,0
349,1,1,0,0.26,0.56,0.1343,4.0,23,0,1,0,0,1,0,1,0,1,0,0,0
350,1,2,0,0.26,0.56,0.0896,3.0,16,0,1,0,0,1,0,1,0,1,0,0,0
351,1,3,0,0.22,0.69,0.0,9.0,15,0,1,0,0,1,0,1,0,1,0,0,0
352,1,4,0,0.26,0.56,0.1642,0.0,5,0,1,0,0,1,0,1,0,1,0,0,0
353,1,5,0,0.26,0.56,0.1642,1.0,5,0,1,0,0,1,0,1,0,0,0,0,1
355,1,7,0,0.24,0.56,0.2985,0.0,5,0,1,0,0,1,0,1,0,0,0,0,1
356,1,8,0,0.22,0.55,0.2836,0.0,18,0,1,0,0,1,0,1,0,1,0,0,0
357,1,9,0,0.22,0.51,0.2537,3.0,32,0,1,0,0,1,0,1,0,1,0,0,0
358,1,10,0,0.22,0.51,0.2836,8.0,79,0,1,0,0,1,0,1,0,1,0,0,0
359,1,11,0,0.24,0.44,0.2537,23.0,93,0,1,0,0,1,0,1,0,1,0,0,0
360,1,12,0,0.24,0.41,0.2836,29.0,104,0,1,0,0,1,0,1,0,1,0,0,0
361,1,13,0,0.26,0.35,0.2985,23.0,118,0,1,0,0,1,0,1,0,1,0,0,0
362,1,14,0,0.28,0.36,0.2537,22.0,91,0,1,0,0,1,0,1,0,1,0,0,0
363,1,15,0,0.26,0.38,0.2537,35.0,113,0,1,0,0,1,0,1,0,1,0,0,0
364,1,16,0,0.24,0.38,0.2239,22.0,99,0,1,0,0,1,0,1,0,1,0,0,0
365,1,17,0,0.22,0.37,0.2537,23.0,105,0,1,0,0,1,0,1,0,1,0,0,0
366,1,18,0,0.2,0.4,0.1642,11.0,67,0,1,0,0,1,0,1,0,1,0,0,0
367,1,19,0,0.18,0.47,0.1343,14.0,61,0,1,0,0,1,0,1,0,1,0,0,0
368,1,20,0,0.18,0.47,0.1642,7.0,57,0,1,0,0,1,0,1,0,1,0,0,0
369,1,21,0,0.18,0.51,0.1642,6.0,28,0,1,0,0,1,0,1,0,1,0,0,0
370,1,22,0,0.2,0.49,0.1343,2.0,21,0,1,0,0,1,0,1,0,0,0,0,1
371,1,23,0,0.2,0.4,0.1045,0.0,18,0,1,0,0,1,0,1,0,0,0,0,1
372,1,0,1,0.2,0.47,0.2239,1.0,17,0,1,0,0,0,1,1,0,0,0,0,1
373,1,1,1,0.2,0.44,0.194,1.0,16,0,1,0,0,0,1,1,0,0,0,0,1
374,1,2,1,0.18,0.43,0.2537,0.0,8,0,1,0,0,0,1,1,0,0,0,0,1
375,1,3,1,0.18,0.43,0.194,0.0,5,0,1,0,0,0,1,1,0,0,0,0,1
376,1,4,1,0.18,0.43,0.1343,1.0,5,0,1,0,0,0,1,1,0,0,0,0,1
377,1,5,1,0.18,0.43,0.1642,0.0,5,0,1,0,0,0,1,1,0,0,0,0,1
378,1,6,1,0.18,0.43,0.194,0.0,5,0,1,0,0,0,1,1,0,0,0,0,1
379,1,7,1,0.16,0.5,0.1343,4.0,13,0,1,0,0,0,1,1,0,0,0,0,1
381,1,9,1,0.16,0.47,0.2239,8.0,47,0,1,0,0,0,1,1,0,0,0,0,1
382,1,10,1,0.16,0.5,0.2537,7.0,57,0,1,0,0,0,1,1,0,0,0,0,1
383,1,11,1,0.16,0.55,0.194,9.0,64,0,1,0,0,0,1,1,0,0,0,0,1
385,1,13,1,0.18,0.47,0.1343,13.0,93,0,1,0,0,0,1,1,0,0,0,0,1
386,1,14,1,0.18,0.43,0.1045,12.0,86,0,1,0,0,0,1,1,0,0,0,0,1
387,1,15,1,0.2,0.47,0.1642,21.0,93,0,1,0,0,0,1,1,0,0,0,0,1
388,1,16,1,0.2,0.47,0.1642,6.0,82,0,1,0,0,0,1,1,0,0,0,0,1
389,1,17,1,0.2,0.51,0.194,4.0,71,0,1,0,0,0,1,1,0,1,0,0,0
390,1,18,1,0.18,0.55,0.2537,7.0,92,0,1,0,0,0,1,1,0,0,0,0,1
391,1,19,1,0.18,0.59,0.194,2.0,60,0,1,0,0,0,1,1,0,0,0,1,0
392,1,20,1,0.16,0.8,0.194,4.0,33,0,1,0,0,0,1,1,0,0,0,1,0
393,1,21,1,0.16,0.8,0.194,3.0,27,0,1,0,0,0,1,1,0,0,0,1,0
394,1,22,1,0.14,0.93,0.2537,0.0,13,0,1,0,0,0,1,1,0,0,0,1,0
395,1,23,1,0.16,0.86,0.2836,1.0,5,0,1,0,0,0,1,1,0,0,0,1,0
396,1,12,2,0.2,0.86,0.3284,0.0,5,0,1,0,0,1,0,0,1,0,0,0,1
397,1,13,2,0.2,0.86,0.2239,0.0,22,0,1,0,0,1,0,0,1,0,0,0,1
398,1,14,2,0.22,0.8,0.1642,2.0,28,0,1,0,0,1,0,0,1,0,0,0,1
399,1,15,2,0.22,0.87,0.1642,3.0,35,0,1,0,0,1,0,0,1,0,0,0,1
400,1,16,2,0.22,0.87,0.194,0.0,61,0,1,0,0,1,0,0,1,0,0,0,1
402,1,18,2,0.22,0.8,0.1642,1.0,133,0,1,0,0,1,0,0,1,0,0,0,1
403,1,19,2,0.22,0.8,0.1343,1.0,99,0,1,0,0,1,0,0,1,0,0,0,1
404,1,20,2,0.22,0.87,0.0,0.0,83,0,1,0,0,1,0,0,1,0,0,0,1
405,1,21,2,0.22,0.93,0.1045,0.0,41,0,1,0,0,1,0,0,1,0,0,0,1
406,1,22,2,0.22,0.93,0.0896,0.0,33,0,1,0,0,1,0,0,1,0,0,0,1
407,1,23,2,0.22,0.93,0.0,1.0,20,0,1,0,0,1,0,0,1,0,0,0,1
408,1,0,3,0.22,0.93,0.0,0.0,5,0,1,0,0,1,0,0,1,0,0,0,1
409,1,1,3,0.22,0.93,0.1343,1.0,7,0,1,0,0,1,0,0,1,0,0,1,0
410,1,2,3,0.22,0.93,0.1343,0.0,5,0,1,0,0,1,0,0,1,0,0,1,0
411,1,4,3,0.22,0.93,0.1343,1.0,5,0,1,0,0,1,0,0,1,0,0,1,0
412,1,5,3,0.22,0.93,0.0896,0.0,7,0,1,0,0,1,0,0,1,0,0,0,1
413,1,6,3,0.22,0.93,0.0896,0.0,32,0,1,0,0,1,0,0,1,0,0,0,1
414,1,7,3,0.24,0.92,0.1045,1.0,90,0,1,0,0,1,0,0,1,0,0,0,1
415,1,8,3,0.24,0.93,0.1045,1.0,197,0,1,0,0,1,0,0,1,0,0,0,1
416,1,9,3,0.24,0.93,0.1045,2.0,109,0,1,0,0,1,0,0,1,0,0,0,1
417,1,10,3,0.26,0.93,0.1343,1.0,47,0,1,0,0,1,0,0,1,0,0,0,1
418,1,11,3,0.28,0.87,0.0896,5.0,52,0,1,0,0,1,0,0,1,0,0,0,1
419,1,12,3,0.3,0.81,0.0896,5.0,70,0,1,0,0,1,0,0,1,0,0,0,1
420,1,13,3,0.4,0.62,0.2836,11.0,78,0,1,0,0,1,0,0,1,1,0,0,0
421,1,14,3,0.4,0.58,0.2537,7.0,75,0,1,0,0,1,0,0,1,1,0,0,0
422,1,15,3,0.4,0.54,0.2836,4.0,82,0,1,0,0,1,0,0,1,1,0,0,0
423,1,16,3,0.38,0.58,0.3881,10.0,104,0,1,0,0,1,0,0,1,1,0,0,0
424,1,17,3,0.36,0.57,0.3284,7.0,197,0,1,0,0,1,0,0,1,1,0,0,0
425,1,18,3,0.34,0.61,0.2836,5.0,161,0,1,0,0,1,0,0,1,1,0,0,0
426,1,19,3,0.32,0.57,0.4179,4.0,112,0,1,0,0,1,0,0,1,1,0,0,0
427,1,20,3,0.32,0.49,0.2985,2.0,76,0,1,0,0,1,0,0,1,1,0,0,0
428,1,21,3,0.32,0.49,0.4179,4.0,59,0,1,0,0,1,0,0,1,1,0,0,0
429,1,22,3,0.3,0.52,0.1642,6.0,59,0,1,0,0,1,0,0,1,1,0,0,0
430,1,23,3,0.3,0.52,0.4627,1.0,28,0,1,0,0,1,0,0,1,1,0,0,0
431,1,0,4,0.26,0.56,0.3881,5.0,13,0,1,0,0,1,0,0,1,1,0,0,0
432,1,1,4,0.26,0.56,0.0,2.0,5,0,1,0,0,1,0,0,1,1,0,0,0
433,1,2,4,0.26,0.56,0.0,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
434,1,3,4,0.26,0.56,0.1642,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
435,1,4,4,0.26,0.56,0.1642,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
436,1,5,4,0.24,0.6,0.2239,0.0,6,0,1,0,0,1,0,0,1,1,0,0,0
437,1,6,4,0.22,0.6,0.2239,0.0,35,0,1,0,0,1,0,0,1,1,0,0,0
438,1,7,4,0.22,0.55,0.2239,1.0,101,0,1,0,0,1,0,0,1,1,0,0,0
439,1,8,4,0.22,0.55,0.2836,2.0,249,0,1,0,0,1,0,0,1,1,0,0,0
440,1,9,4,0.24,0.52,0.2239,3.0,143,0,1,0,0,1,0,0,1,0,0,0,1
441,1,10,4,0.26,0.48,0.2985,1.0,57,0,1,0,0,1,0,0,1,1,0,0,0
442,1,11,4,0.28,0.45,0.1642,5.0,68,0,1,0,0,1,0,0,1,0,0,0,1
443,1,12,4,0.3,0.42,0.0,7.0,84,0,1,0,0,1,0,0,1,0,0,0,1
444,1,13,4,0.28,0.45,0.1045,12.0,98,0,1,0,0,1,0,0,1,0,0,0,1
445,1,14,4,0.3,0.45,0.1343,6.0,81,0,1,0,0,1,0,0,1,0,0,0,1
446,1,15,4,0.32,0.45,0.194,8.0,70,0,1,0,0,1,0,0,1,0,0,0,1
447,1,16,4,0.3,0.49,0.1343,8.0,91,0,1,0,0,1,0,0,1,0,0,0,1
448,1,17,4,0.3,0.49,0.1045,8.0,215,0,1,0,0,1,0,0,1,0,0,0,1
449,1,18,4,0.26,0.56,0.194,1.0,185,0,1,0,0,1,0,0,1,0,0,0,1
450,1,19,4,0.26,0.56,0.3284,6.0,152,0,1,0,0,1,0,0,1,1,0,0,0
451,1,20,4,0.26,0.6,0.2836,2.0,126,0,1,0,0,1,0,0,1,0,0,0,1
452,1,21,4,0.24,0.6,0.2537,3.0,57,0,1,0,0,1,0,0,1,0,0,0,1
453,1,22,4,0.24,0.65,0.2836,0.0,56,0,1,0,0,1,0,0,1,0,0,0,1
454,1,23,4,0.24,0.65,0.3284,3.0,31,0,1,0,0,1,0,0,1,0,0,0,1
455,1,0,5,0.24,0.7,0.2537,1.0,21,0,1,0,0,1,0,0,1,0,0,0,1
456,1,1,5,0.24,0.7,0.2537,0.0,6,0,1,0,0,1,0,0,1,0,0,0,1
457,1,2,5,0.24,0.75,0.1642,0.0,5,0,1,0,0,1,0,0,1,0,0,1,0
458,1,3,5,0.22,0.8,0.2985,0.0,5,0,1,0,0,1,0,0,1,0,0,1,0
459,1,4,5,0.22,0.87,0.0896,0.0,5,0,1,0,0,1,0,0,1,0,0,0,1
460,1,5,5,0.24,0.6,0.4179,1.0,5,0,1,0,0,1,0,0,1,1,0,0,0
461,1,6,5,0.22,0.55,0.2537,0.0,27,0,1,0,0,1,0,0,1,1,0,0,0
462,1,7,5,0.2,0.51,0.2836,2.0,68,0,1,0,0,1,0,0,1,1,0,0,0
463,1,8,5,0.2,0.47,0.3284,7.0,217,0,1,0,0,1,0,0,1,1,0,0,0
464,1,9,5,0.2,0.51,0.3582,7.0,166,0,1,0,0,1,0,0,1,1,0,0,0
465,1,10,5,0.2,0.47,0.4627,6.0,63,0,1,0,0,1,0,0,1,1,0,0,0
466,1,11,5,0.22,0.41,0.4627,6.0,59,0,1,0,0,1,0,0,1,1,0,0,0
467,1,12,5,0.22,0.27,0.5821,11.0,78,0,1,0,0,1,0,0,1,1,0,0,0
468,1,13,5,0.2,0.21,0.5821,8.0,73,0,1,0,0,1,0,0,1,1,0,0,0
469,1,14,5,0.2,0.25,0.5224,6.0,62,0,1,0,0,1,0,0,1,1,0,0,0
470,1,15,5,0.16,0.26,0.4478,4.0,65,0,1,0,0,1,0,0,1,1,0,0,0
471,1,16,5,0.16,0.26,0.3582,0.0,97,0,1,0,0,1,0,0,1,1,0,0,0
472,1,17,5,0.14,0.28,0.3582,10.0,161,0,1,0,0,1,0,0,1,1,0,0,0
473,1,18,5,0.12,0.3,0.2537,1.0,120,0,1,0,0,1,0,0,1,1,0,0,0
474,1,19,5,0.12,0.3,0.3284,3.0,96,0,1,0,0,1,0,0,1,1,0,0,0
475,1,20,5,0.1,0.33,0.4179,1.0,53,0,1,0,0,1,0,0,1,1,0,0,0
476,1,21,5,0.08,0.38,0.2836,0.0,41,0,1,0,0,1,0,0,1,1,0,0,0
477,1,22,5,0.06,0.41,0.3881,1.0,34,0,1,0,0,1,0,0,1,1,0,0,0
478,1,23,5,0.06,0.38,0.3284,0.0,27,0,1,0,0,1,0,0,1,1,0,0,0
479,1,0,6,0.04,0.45,0.2537,0.0,13,0,1,0,0,1,0,1,0,1,0,0,0
480,1,1,6,0.04,0.41,0.3881,3.0,12,0,1,0,0,1,0,1,0,0,0,0,1
481,1,2,6,0.04,0.41,0.2537,0.0,11,0,1,0,0,1,0,1,0,0,0,0,1
482,1,3,6,0.04,0.41,0.2836,1.0,7,0,1,0,0,1,0,1,0,0,0,0,1
483,1,4,6,0.02,0.48,0.2985,0.0,5,0,1,0,0,1,0,1,0,0,0,0,1
484,1,6,6,0.02,0.44,0.2239,0.0,5,0,1,0,0,1,0,1,0,0,0,0,1
485,1,7,6,0.02,0.44,0.2836,0.0,8,0,1,0,0,1,0,1,0,1,0,0,0
486,1,8,6,0.02,0.44,0.3284,1.0,27,0,1,0,0,1,0,1,0,1,0,0,0
487,1,9,6,0.04,0.41,0.2537,3.0,40,0,1,0,0,1,0,1,0,1,0,0,0
488,1,10,6,0.04,0.41,0.1642,3.0,53,0,1,0,0,1,0,1,0,0,0,0,1
489,1,11,6,0.06,0.38,0.1343,4.0,63,0,1,0,0,1,0,1,0,0,0,0,1
490,1,12,6,0.06,0.38,0.1045,10.0,70,0,1,0,0,1,0,1,0,0,0,0,1
491,1,13,6,0.08,0.35,0.0,12.0,84,0,1,0,0,1,0,1,0,1,0,0,0
492,1,14,6,0.1,0.33,0.1045,11.0,75,0,1,0,0,1,0,1,0,1,0,0,0
493,1,15,6,0.12,0.28,0.0,10.0,103,0,1,0,0,1,0,1,0,1,0,0,0
494,1,16,6,0.12,0.28,0.194,11.0,83,0,1,0,0,1,0,1,0,1,0,0,0
495,1,17,6,0.12,0.28,0.0,8.0,67,0,1,0,0,1,0,1,0,1,0,0,0
496,1,18,6,0.08,0.35,0.194,0.0,54,0,1,0,0,1,0,1,0,1,0,0,0
497,1,19,6,0.08,0.35,0.1343,6.0,59,0,1,0,0,1,0,1,0,1,0,0,0
498,1,20,6,0.06,0.45,0.1642,1.0,45,0,1,0,0,1,0,1,0,1,0,0,0
499,1,21,6,0.06,0.41,0.0896,0.0,39,0,1,0,0,1,0,1,0,1,0,0,0
500,1,22,6,0.06,0.49,0.0,7.0,30,0,1,0,0,1,0,1,0,1,0,0,0
501,1,23,6,0.04,0.57,0.1045,2.0,33,0,1,0,0,1,0,1,0,1,0,0,0
502,1,0,0,0.04,0.57,0.1045,2.0,22,0,1,0,0,1,0,1,0,1,0,0,0
503,1,1,0,0.04,0.57,0.1045,1.0,13,0,1,0,0,1,0,1,0,1,0,0,0
504,1,2,0,0.02,0.62,0.1343,3.0,18,0,1,0,0,1,0,1,0,1,0,0,0
505,1,3,0,0.02,0.62,0.1343,1.0,5,0,1,0,0,1,0,1,0,1,0,0,0
506,1,5,0,0.04,0.57,0.1045,0.0,5,0,1,0,0,1,0,1,0,0,0,0,1
507,1,6,0,0.04,0.57,0.1045,0.0,5,0,1,0,0,1,0,1,0,0,0,0,1
508,1,7,0,0.08,0.58,0.1642,1.0,5,0,1,0,0,1,0,1,0,1,0,0,0
509,1,8,0,0.06,0.62,0.1642,2.0,19,0,1,0,0,1,0,1,0,1,0,0,0
510,1,9,0,0.1,0.54,0.3582,3.0,28,0,1,0,0,1,0,1,0,1,0,0,0
511,1,10,0,0.14,0.46,0.3881,7.0,58,0,1,0,0,1,0,1,0,1,0,0,0
512,1,11,0,0.14,0.43,0.2239,22.0,99,0,1,0,0,1,0,1,0,1,0,0,0
513,1,12,0,0.16,0.37,0.4627,24.0,116,0,1,0,0,1,0,1,0,1,0,0,0
514,1,13,0,0.14,0.33,0.3881,12.0,87,0,1,0,0,1,0,1,0,1,0,0,0
515,1,14,0,0.16,0.28,0.3582,17.0,110,0,1,0,0,1,0,1,0,1,0,0,0
516,1,15,0,0.16,0.28,0.3582,13.0,77,0,1,0,0,1,0,1,0,1,0,0,0
517,1,16,0,0.16,0.26,0.3284,9.0,65,0,1,0,0,1,0,1,0,1,0,0,0
518,1,17,0,0.14,0.26,0.3881,5.0,55,0,1,0,0,1,0,1,0,1,0,0,0
519,1,18,0,0.12,0.3,0.2537,5.0,49,0,1,0,0,1,0,1,0,1,0,0,0
520,1,19,0,0.12,0.3,0.2836,5.0,50,0,1,0,0,1,0,1,0,1,0,0,0
521,1,20,0,0.1,0.36,0.2537,4.0,35,0,1,0,0,1,0,1,0,1,0,0,0
522,1,21,0,0.1,0.36,0.194,5.0,25,0,1,0,0,1,0,1,0,1,0,0,0
523,1,22,0,0.08,0.38,0.194,5.0,28,0,1,0,0,1,0,1,0,1,0,0,0
524,1,23,0,0.06,0.41,0.2239,4.0,21,0,1,0,0,1,0,1,0,1,0,0,0
525,1,0,1,0.06,0.41,0.194,0.0,7,0,1,0,0,1,0,0,1,1,0,0,0
526,1,1,1,0.04,0.45,0.194,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
527,1,3,1,0.04,0.45,0.2537,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
528,1,4,1,0.02,0.48,0.1343,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
529,1,5,1,0.02,0.48,0.1343,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
530,1,6,1,0.02,0.48,0.0896,0.0,15,0,1,0,0,1,0,0,1,1,0,0,0
531,1,7,1,0.02,0.48,0.0,5.0,84,0,1,0,0,1,0,0,1,1,0,0,0
532,1,8,1,0.04,0.49,0.0,6.0,177,0,1,0,0,1,0,0,1,1,0,0,0
533,1,9,1,0.06,0.41,0.0,4.0,102,0,1,0,0,1,0,0,1,1,0,0,0
534,1,10,1,0.1,0.42,0.0,6.0,40,0,1,0,0,1,0,0,1,1,0,0,0
535,1,11,1,0.1,0.46,0.1343,3.0,46,0,1,0,0,1,0,0,1,1,0,0,0
536,1,12,1,0.12,0.42,0.194,11.0,63,0,1,0,0,1,0,0,1,0,0,0,1
537,1,13,1,0.14,0.43,0.2239,6.0,60,0,1,0,0,1,0,0,1,0,0,0,1
538,1,14,1,0.14,0.46,0.2239,2.0,45,0,1,0,0,1,0,0,1,0,0,0,1
539,1,15,1,0.16,0.4,0.1642,7.0,57,0,1,0,0,1,0,0,1,1,0,0,0
540,1,16,1,0.16,0.47,0.2537,4.0,70,0,1,0,0,1,0,0,1,1,0,0,0
541,1,17,1,0.14,0.5,0.2537,6.0,184,0,1,0,0,1,0,0,1,1,0,0,0
542,1,18,1,0.14,0.59,0.194,8.0,153,0,1,0,0,1,0,0,1,1,0,0,0
543,1,19,1,0.14,0.54,0.1642,5.0,106,0,1,0,0,1,0,0,1,1,0,0,0
544,1,20,1,0.14,0.59,0.194,1.0,81,0,1,0,0,1,0,0,1,1,0,0,0
545,1,21,1,0.14,0.63,0.1642,6.0,59,0,1,0,0,1,0,0,1,1,0,0,0
546,1,22,1,0.14,0.63,0.2239,3.0,35,0,1,0,0,1,0,0,1,0,0,0,1
547,1,23,1,0.16,0.64,0.2537,3.0,24,0,1,0,0,1,0,0,1,0,0,0,1
548,1,0,2,0.16,0.69,0.2836,3.0,9,0,1,0,0,1,0,0,1,0,0,0,1
549,1,1,2,0.16,0.69,0.1642,0.0,5,0,1,0,0,1,0,0,1,0,0,0,1
550,1,2,2,0.16,0.69,0.2239,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
551,1,4,2,0.14,0.74,0.1045,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0
552,1,5,2,0.14,0.74,0.2239,0.0,9,0,1,0,0,1,0,0,1,1,0,0,0
553,1,6,2,0.16,0.74,0.1045,1.0,36,0,1,0,0,1,0,0,1,1,0,0,0
554,1,7,2,0.16,0.74,0.2239,5.0,108,0,1,0,0,1,0,0,1,1,0,0,0
555,1,8,2,0.16,0.74,0.1343,5.0,238,0,1,0,0,1,0,0,1,0,0,0,1
556,1,9,2,0.2,0.64,0.0896,10.0,144,0,1,0,0,1,0,0,1,0,0,0,1
557,1,10,2,0.22,0.6,0.1045,6.0,55,0,1,0,0,1,0,0,1,0,0,0,1
558,1,11,2,0.24,0.6,0.1343,6.0,61,0,1,0,0,1,0,0,1,0,0,0,1
